title,context
[영상] 이색 선거운동 더불어민주당 서울 강서구을 후보 진성준 '코로나19 퇴...,진성준 더불어민주당 서울 강서구을 국회의원 후보가 8일 서울 강서구 방화근린공원에서 이색 선거 운동으로 코로나 퇴치 퍼포먼스를 선보였다. 2020.04.08 일요서울TV
"미래통합당 대전위기극복선거대책위원회, 더불어민주당 대전시당의 비판 그대...",미래통합당 대전광역시당 / ⓒ 뉴스티앤티 미래통합당 대전위기극복선거대책위원회(이하 선대위)가 한현택 전 동구청장의 이장우 의원 지지를 비판한 더불어민주당 대전시당의 비판을 그대로 돌려줬다. 선대위는 8일...
"더불어민주당·더불어시민당, 9일 남원서 공약발표회",더불어민주당 전북도당 선대위 전체회의와 더불어시민당 전라북도 공약발표회가 9일 오전 10시 이강래 남원·임실·순창 후보자 선거사무소에서 열린다. 강용구 전북도의원(남원)사회로 열리는 이날 행사는 도당과 시민당...
일주일 남은 총선…강원 더불어민주당 '광폭 행보',제21대 총선이 불과 일주일 남은 가운데 강원 더불어민주당이 광폭 행보를 이어나갔다. 8일 이광재 선거대책위원장(이하 선대위원장)은 속초와 양양에 이어 강릉까지 오가며 지원 유세를 펼쳤다. 이 선대위원장이 김경수...
"경기도의회 더불어민주당, ""김동숙 평택시의원의 막말에 경악을 금할 수 없다...",경기도의회 더불어민주당이 김동숙 평택시의원(미래통합당)의 막말에 경악을 금할 수 없다고 강하게 비판했다. 김 의원은 지난 4일 열린 평택시의회 제213회 임시회 추가경정예산안 심의 자리에서 이재명 경기도지사에...
시민들 만나는 전현희 더불어민주당 후보,
지지자들과 악수하는 전현희 더불어민주당 후보,
"전현희 더불어민주당 후보, ""열심히 일하겠습니다""",
시민들 만나는 전현희 더불어민주당 후보,
미래통합당 나경원이 같은 지역구 출마한 더불어민주당 이수진을 고발했다,오는 4·15 총선 서울 동작을 지역에 출마하는 나경원 미래통합당 후보가 같은 지역구에 출마한 이수진 더불어민주당 후보를 고발한다고 밝혔다.8일 나 후보 측은 보도자료를 내고 이 후보를 공직선거법 250조 허위사실...
"더불어시민당 김홍걸, ""열린민주당 원팀 아니다""",더불어민주당의 위성정당인 더불어시민당의 김홍걸 후보가 열린민주당을 비판하고 나섰습니다. 김 후보는 민생당과 열린민주당 후보들이 총선이후 합당을 운운하며 혼란스럽게 하고 있다며 더불어시민당만이...
(4·15 총선 릴레이 인터뷰) 더불어민주당 충남 보령·서천 나소열 후보,이에 대전투데이는 대전·세종·충남지역 국회의원 여야 후보들의 릴레이 서면 인터뷰를 게재하기로 한다.(지역과 후보 게재 순서 무순) &lt;편집자 주&gt; ▲더불어민주당 충남 보령·서천 후보로 공천됐는데요. 선거에 임하는...
4ㆍ15 천안시장 보궐선거 더불어민주당 한태선 후보 힐링숲 조성ㆍ환경성질환...,"4ㆍ15? 충남 천안시장 보궐선거 더불어민주당 한태선 후보(사진)는 8일 흑성산힐링숲 조성 및 환경성질환예방센터 설립 방안을 내놨다고 밝혔다. 한 후보는 이날 보도자료를 통해 ""독립기념관 뒤편 국유지 원시림을 활용해..."
"이정근 서초갑 후보, 더불어민주당 이인영 원내대표 지원 받아... ""종부세 재...",더불어민주당 서초갑 이정근 후보는 이인영 원내대표의 지원 유세 이후 본격적인 정책 홍보에 나섰다.▲더불어민주당 이인영(왼쪽) 원내대표와 서초구갑 이정근 후보가 지난 7일 서울 서초구 반포본동 주민센터 인근에서...
더불어민주당 임호선 후보 지원 나선 표창원,더불어민주당 표창원 의원이 8일 음성군 금왕읍 무극시장에서 임호선 충북 중부3군(증평·진천·음성) 후보 지지를 호소하고 있다. 임 후보는 경찰대 2기 출신으로 경찰대 5기 출신인 표 의원의 선배이다. 2020.4.8
더불어민주당 이재정 후보는 농지내 불법도로 조성 의혹에 대해 있는 그대로의...,더불어민주당 경기 안양동안을 이재정 후보가 부친에게 상속받은 충북 단양군 소재 농지에 불법 도로를 조성했다는 언론보도가 있었다. 해당 농지는 계획관리지역으로 용도 변경을 위해서는 사전 허가를 받아야 하지만...
"더불어민주당 충남도당, 미래통합당 충남도당선거대책위원회 성명 적극 반박","더불어민주당 CI / 더불어민주당 더불어민주당 충남도당(위원장 어기구, 이하 도당)이 미래통합당 충남도당선거대책위원회 성명을 적극 반박하고 나섰다. 도당은 8일 '미래통합당은 소모적인 논쟁을 그만두고 정책 선거에..."
"더불어민주당, 더불어시민당 광주서 ‘합동 선거대책위원회’ 개최","▲ CNB뉴스, CNBNEWS, 씨앤비뉴스 - 일부 후보 ‘당선 후 복당’ 주장에‘복당은 없다’ 불가 방침 재확인 더불어민주당과 더불어시민당은 8일 오전, 광주에서 합동 선거대책위원회를 개최하고. 정책공약 협약식을 진행하는..."
"더불어민주당 평택 지역위원회, 이재명 지사에 '막말' 김동숙 시의원 징계 촉...",더불어민주당 홍기원 평택 갑 지역위원장(왼쪽)과 김현정 평택 을 지역위원장이 지난달 30일 재난기본소득 지급을 촉구하고 있다.(사진=김현정 후보 선거캠프) 더불어민주당 평택시 갑·을 지역위원회는 이재명...
"與비례당 더불어시민당, '더불어민주당'으로 논평 냈다가 고쳐",더불어민주당 부대변인'→ 25분 뒤 '더불어시민당' 수정 당명 착각한 6일 논평은 수정 안 해 더불어민주당의 비례정당 더불어시민당이 8일 '더불어민주당' 이름으로 대변인 논평을 냈다가 정정하는 해프닝이 있었다....
"더불어민주당 경북지역?4.15?재보궐선거,?지역정치 새바람 관심",상주시장 조원희 후보 등 시·도의원 후보 모두 새인물 제21대 총선과 함께 치러지는 재보궐선거에서 더불어민주당 후보들이 보수텃밭 경북 정치판에 얼마나 새바람을 일으킬 수 있을지 관심이 집중되고 있다. 민주당...
일정표 살펴보는 이해찬 더불어민주당 대표,이해찬 더불어민주당 대표가 8일 대전 중구 더불어민주당 대전시당을 찾아 국회의원 출마 후보자를 격려하던 중 일정표를 살펴보고 있다. token77@
"더불어민주당 인천시당, '제3호 공약' 시민이 행복한 도시를 만들겠습니다",(사진제공=더불어민주당 인천시당) 더불어민주당 인천시당은 앞서 총선 제1호 공약인 인천교통혁명 「출퇴근 시간 1시간을 돌려드리겠습니다」 와 제2호 공약 「인천의 미래를 준비하며 좋은 일자리를 만들겠습니다」...
더불어민주당-더불어시민당...합동 선거대책위원회' 개최,"내외뉴스통신, NBNNEWS 더불어민주당과 더불어시민당은 8일 오전, 광주에서 합동 선거대책위원회를 개최하고. 정책공약 협약식을 진행하는 등 공동 행보를 이어갔다. 민주당 광주시당에서 열린 이날 회의에는 민주당 이해찬..."
"더불어민주당 장철민, 황운하 후보 격려하는 이해찬 대표",이해찬 더불어민주당 대표가 8일 대전 중구 더불어민주당 대전시당을 찾아 동구 장철민 후보와 중구 황운하 후보를 격려하고 있다. token77@
더불어민주당 대전시당 깜짝 방문한 이해찬 대표,이해찬 더불어민주당 대표가 8일 대전 중구 더불어민주당 대전시당으로 들어서고 있다. token77@
미소짓는 더불어민주당 박수현 후보와 임종석 전 청와대 비서실장,임종석 전 청와대 비서실장이 8일 오후 충남 공주시 신관동 더불어민주당 박수현 후보 지원 유세 현장을 방문해 시민들에게 인사를 건내고 있다.
"더불어민주당 장철민, 황운하 후보와 필승 결의하는 이해찬 대표",이해찬 더불어민주당 대표가 8일 대전 중구 더불어민주당 대전시당을 찾아 동구 장철민 후보(사진 맨 오른쪽)와 중구 황운하(사진 맨 왼쪽) 후보를 격려한 후 기념사진을 찍고 있다. token77@
"더불어민주당, ‘종북단체’와 연대하는 건가요? [선대위 김우석 상근수석대변...",더불어민주당의 선거방해 공작을 더는 묵과할 수 없다. 더 참을 수 없는 것은 단순한 선거방해가 아니라는 점이다. 북한의 김정은을 찬양하고 환영한다는 단체와 함께 한 것이다. ? 더불어민주당 춘천시지역위원회가...
"더불어민주당 충북도당, 21대 총선 반환경 후보 지목?",더불어민주당 충북도당은 충북환경운동연합이 지목한 21대 총선 반환경 후보에 대한 우려를 표했다. 충북환경운동연합은 앞서 7일(화) 21대 총선 반환경 후보로 △정우택(청주시 흥덕구)△이종배(충주시) △박덕흠(보은...
더불어민주당-더불어시민당 광주서 '합동 선대위' 개최,"더불어민주당과 더불어시민당은 8일 오전, 광주에서 합동 선거대책위원회를 개최하고, 일부 후보의 당선 후 복당 주장에 복당은 없다는 불가 방침을 재확인 했다./ⓒ민주당 광주시당 더불어민주당과 더불어시민당은 8일..."
더불어민주당 김동완 후보 “정책이 앞선다”,"21대 총선 동해·태백·삼척·정선지역구 더불어민주당 김동완 후보는 정선 지역 관련 대표 공약으로 폐특법 연장, 동서고속도로의 정선 경유, 가리왕산 알파인경기장 합리적 존치을 꼽았다. 또 경쟁 후보 보다 정책이..."
"“10~11일,사전투표하세요”…더불어민주당, 이해찬 등 사전투표 독려",더불어민주당이 4·15 총선 사전투표(10∼11일)에 적극 참여할 것을 유권자들에게 독려하고 있다. 8일 정계에 따르면 민주당은 코로나19 사태에서 투표소가 붐빌 것을 우려한 유권자들이 선거 당일 투표보다 사전투표를 통해...
"김홍걸 “더불어시민당, 더불어민주당의 유일한 원팀”",광주시의회 기자회견 지지 호소 “호남이 시민당 압도적 승리 힘 모아달라” 더불어시민당 김홍걸 상임공동선거대책위원장이 “더불어시민당이 더불어민주당의 유일한 원팀”임을 강조하며 호남의 지지를 호소했다....
"더불어민주당 홍성국 세종갑 국회의원 후보, ""미래변화 대비할 세종형 인재 육...","더불어민주당 홍성국 세종갑 국회의원 후보는 지난 7일 가 교육 공약을 발표하고, 세종을 참여형 진로교육 및 미래형 기술교육의 메카로 만들겠다는 의지를 보였다. / 홍성국 후보 제공 더불어민주당 홍성국 세종갑..."
"더불어민주당 보령 시·도의원, 공명선거 촉구를 위한 기자 회견 개최","더불어민주당 나소열 후보캠프는 8일 공명선거 촉구를 위한 기자회견을 개최했다. 나 후보 캠프는 ""코로나19 바이러스로 인한 사회적 거리두기에 동참하는 마음으로 유권자 여러분들의 무거운 마음을 잘 알고 있다""며..."
[포토] 남영희 더불어민주당 후보 길거리 유세,제21대 총선에서 미추홀을에 출마하는 남영희 더불어민주당 후보가 8일 오후 인천 미추홀구 인천터미널 인근에서 시민들과 인사하고 있다. / 손진영기자 son@ 제21대 총선에서 미추홀을에 출마하는 남영희...
